page,university,institution,code,license,bacType,score
6,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11101,الإجازة في العربية,علوم الإعلامية,97.83
6,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11102,الإجازة في الإنقليزية,آداب,99.8097
6,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11102,الإجازة في الإنقليزية,رياضيات,125.3077
6,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11102,الإجازة في الإنقليزية,علوم تجريبية,129.1169
6,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11102,الإجازة في الإنقليزية,إقتصاد وتصرف,86.52
6,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11102,الإجازة في الإنقليزية,العلوم التقنية,119.6474
6,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11102,الإجازة في الإنقليزية,علوم الإعلامية,131.9096
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11103,الإجازة في الفرنسية,آداب,67.6717
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11103,الإجازة في الفرنسية,علوم تجريبية,119.7972
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11103,الإجازة في الفرنسية,إقتصاد وتصرف,80.6834
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11103,الإجازة في الفرنسية,العلوم التقنية,101.0562
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11103,الإجازة في الفرنسية,علوم الإعلامية,92.5516
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11103,الإجازة في الفرنسية,رياضة,150.3939
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11123,الإجازة في التاريخ,آداب,79.2181
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11123,الإجازة في التاريخ,علوم تجريبية,110.6789
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11123,الإجازة في التاريخ,إقتصاد وتصرف,75.4295
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11123,الإجازة في التاريخ,العلوم التقنية,71.8273
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11123,الإجازة في التاريخ,علوم الإعلامية,88.0433
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11124,الإجازة في الجغرافيا,آداب,87.2958
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11124,الإجازة في الجغرافيا,علوم تجريبية,112.4339
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11124,الإجازة في الجغرافيا,إقتصاد وتصرف,85.5073
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11124,الإجازة في الجغرافيا,العلوم التقنية,76.0786
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11124,الإجازة في الجغرافيا,علوم الإعلامية,109.7001
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11190,المرحلة التحضيرية للغات والآداب:عربية,آداب,90.2052
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11190,المرحلة التحضيرية للغات والآداب:عربية,علوم تجريبية,104.8799
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11190,المرحلة التحضيرية للغات والآداب:عربية,إقتصاد وتصرف,82.9968
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11190,المرحلة التحضيرية للغات والآداب:عربية,العلوم التقنية,76.6882
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11190,المرحلة التحضيرية للغات والآداب:عربية,رياضة,90.08
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11191,المرحلة التحضيرية للغات والآداب:فرنسية,آداب,76.921
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11191,المرحلة التحضيرية للغات والآداب:فرنسية,علوم تجريبية,130.9275
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11191,المرحلة التحضيرية للغات والآداب:فرنسية,إقتصاد وتصرف,94.6975
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11191,المرحلة التحضيرية للغات والآداب:فرنسية,علوم الإعلامية,89.6293
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11191,المرحلة التحضيرية للغات والآداب:فرنسية,رياضة,94.1925
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11192,المرحلة التحضيرية للغات والآداب:انقليزية,آداب,119.175
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11192,المرحلة التحضيرية للغات والآداب:انقليزية,رياضيات,120.3057
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11192,المرحلة التحضيرية للغات والآداب:انقليزية,علوم تجريبية,115.635
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11192,المرحلة التحضيرية للغات والآداب:انقليزية,إقتصاد وتصرف,97.9816
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11192,المرحلة التحضيرية للغات والآداب:انقليزية,العلوم التقنية,78.8791
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11192,المرحلة التحضيرية للغات والآداب:انقليزية,علوم الإعلامية,107.72
7,جامعة منوبة,كلية الآداب والفنون والإنسانيات بمنوبة,11192,المرحلة التحضيرية للغات والآداب:انقليزية,رياضة,131.1475
